expected_frac	lower_ci	upper_ci	feature	feature_value	metaedge
0.1222597	0.09715184	0.14977956	Scaled degree	0.08530112143393365	AlD
0.112836435	0.08620929	0.14249809	Scaled degree	0.08788747334601198	AlD
0.107857145	0.08597985	0.1318556	Scaled degree	0.09212658708869863	AlD
0.12064677	0.09068637	0.15417932	Scaled degree	0.09535893339567755	AlD
0.14132231	0.114736296	0.1701535	Scaled degree	0.09874706815673247	AlD
0.16191445	0.1307017	0.19573493	Scaled degree	0.10300364937641715	AlD
0.147343	0.12058823	0.17624846	Scaled degree	0.10796545978942677	AlD
0.16975309	0.13773055	0.20434918	Scaled degree	0.11312911655211935	AlD
0.14818181	0.11975799	0.17902811	Scaled degree	0.11804290629427239	AlD
0.17327586	0.14359188	0.20509344	Scaled degree	0.12582907551333702	AlD
0.20692718	0.17450362	0.24132258	Scaled degree	0.13453084840846175	AlD
0.21588784	0.18208703	0.2517003	Scaled degree	0.14368270131086128	AlD
0.21254681	0.17892471	0.24820802	Scaled degree	0.15672840772878865	AlD
0.20993032	0.17762223	0.24415267	Scaled degree	0.17316723628078345	AlD
0.25619048	0.21978785	0.2943524	Scaled degree	0.19645513610581028	AlD
0.3209765	0.28273305	0.36044645	Scaled degree	0.23452046220813205	AlD
0.31227106	0.274106	0.35173878	Scaled degree	0.3549160614169212	AlD
2.2271715e-4	2.187967e-7	0.0011186533	Approximate prior	6.765199671469363e-5	AlD
0.004708098	7.849656e-4	0.012050125	Approximate prior	0.003055096629347327	AlD
0.0043327557	7.222182e-4	0.011091895	Approximate prior	0.00467316176790635	AlD
0.009730539	0.0037631511	0.01844712	Approximate prior	0.0062233951641911655	AlD
0.0034482758	2.487245e-4	0.010718411	Approximate prior	0.006928662291326745	AlD
0.010185185	0.0035482026	0.020212403	Approximate prior	0.007989267191794219	AlD
0.012241054	0.004738658	0.023184583	Approximate prior	0.009013141844403662	AlD
0.01779661	0.008761644	0.029907433	Approximate prior	0.00998895254707268	AlD
0.0029821075	2.1501957e-4	0.0092725465	Approximate prior	0.01083465518295001	AlD
0.008384147	0.0029185687	0.01665049	Approximate prior	0.011805589292586325	AlD
0.0116459625	0.0048822872	0.021254878	Approximate prior	0.01294402459733216	AlD
0.012747875	0.0038475562	0.02679105	Approximate prior	0.013384657329987153	AlD
0.008736559	0.0033774457	0.01656894	Approximate prior	0.014483028822470241	AlD
0.012910798	0.0045028795	0.025592828	Approximate prior	0.015378349244737986	AlD
0.016853932	0.008295153	0.028331269	Approximate prior	0.016096767004467428	AlD
0.008737864	0.0026323514	0.018396687	Approximate prior	0.01699977562861442	AlD
0.0125	0.004839384	0.023672711	Approximate prior	0.017797047100319378	AlD
0.019125683	0.009419805	0.032128125	Approximate prior	0.01856719019685727	AlD
0.015395895	0.007574162	0.025891645	Approximate prior	0.01974360468669989	AlD
0.024050632	0.011361301	0.041272152	Approximate prior	0.02008896500494749	AlD
0.016346155	0.0073135467	0.028873252	Approximate prior	0.020853562677029418	AlD
0.020128824	0.010622909	0.03254627	Approximate prior	0.022120726478360636	AlD
0.024828767	0.013827767	0.038898103	Approximate prior	0.022768403716037982	AlD
0.012922465	0.0050037606	0.024468878	Approximate prior	0.02346185369806368	AlD
0.025821596	0.0149974665	0.03944577	Approximate prior	0.024370180070840235	AlD
0.029205607	0.015452576	0.047103964	Approximate prior	0.025090600761073355	AlD
0.021653544	0.012563786	0.033111848	Approximate prior	0.026380292032982672	AlD
0.015186916	0.0058857505	0.028732048	Approximate prior	0.027062273228104287	AlD
0.027964206	0.014790574	0.045117326	Approximate prior	0.027748254929716987	AlD
0.03357532	0.02021533	0.050131228	Approximate prior	0.028886718798977713	AlD
0.023601398	0.012820081	0.037522323	Approximate prior	0.029943316171195975	AlD
0.020773638	0.011557122	0.03257908	Approximate prior	0.03075923125700248	AlD
0.034988713	0.019970585	0.0539672	Approximate prior	0.03147476821453571	AlD
0.03974122	0.024966948	0.057729304	Approximate prior	0.03249886893812109	AlD
0.02545156	0.014491952	0.039350625	Approximate prior	0.03344646603765486	AlD
0.03100159	0.0189343	0.045884352	Approximate prior	0.03451775295297912	AlD
0.049165122	0.032568127	0.06892387	Approximate prior	0.03544375762193122	AlD
0.023232324	0.011886787	0.038205337	Approximate prior	0.036675096280257176	AlD
0.028971963	0.016511155	0.044754185	Approximate prior	0.03765079098014835	AlD
0.04408602	0.027376033	0.06449946	Approximate prior	0.03876770943174971	AlD
0.04636234	0.032072134	0.06309972	Approximate prior	0.03980043395134555	AlD
0.036585364	0.021305501	0.055743083	Approximate prior	0.04028262269232465	AlD
0.034516767	0.02045197	0.05204717	Approximate prior	0.04118932817514959	AlD
0.033447683	0.02043957	0.049477678	Approximate prior	0.04268716891013417	AlD
0.046442688	0.029884357	0.06638821	Approximate prior	0.043464103601327186	AlD
0.038659792	0.024567448	0.055746924	Approximate prior	0.044761443445612226	AlD
0.047433905	0.032393083	0.06513603	Approximate prior	0.04588323460595917	AlD
0.033695653	0.019226221	0.0519896	Approximate prior	0.046998773435662985	AlD
0.053057555	0.036015928	0.07313862	Approximate prior	0.0480903623364811	AlD
0.04749104	0.031448867	0.0665986	Approximate prior	0.04941709868308877	AlD
0.038530465	0.024199966	0.055985015	Approximate prior	0.05045600021801922	AlD
0.037197232	0.023355864	0.054063212	Approximate prior	0.05210107050870032	AlD
0.07464029	0.05430636	0.09786896	Approximate prior	0.05339978021791734	AlD
0.057059962	0.038761687	0.0785978	Approximate prior	0.054689404823491446	AlD
0.06442308	0.044979244	0.08703517	Approximate prior	0.05550949227186184	AlD
0.062986	0.045547847	0.08299554	Approximate prior	0.05713121712498951	AlD
0.061243143	0.0427352	0.082784876	Approximate prior	0.05845827162985695	AlD
0.07424812	0.053551935	0.09797222	Approximate prior	0.06023197603537909	AlD
0.0583174	0.03990491	0.07992343	Approximate prior	0.061304581121863294	AlD
0.06736243	0.04758634	0.09024396	Approximate prior	0.06261779203847229	AlD
0.062398702	0.044712033	0.08276851	Approximate prior	0.06444055828813673	AlD
0.06947163	0.049094032	0.09303633	Approximate prior	0.06585713483294975	AlD
0.07154882	0.05224486	0.093582064	Approximate prior	0.06722207824675987	AlD
0.0746124	0.053571146	0.09877269	Approximate prior	0.06902742643566097	AlD
0.09491194	0.07106829	0.12175602	Approximate prior	0.07060395852366841	AlD
0.06729131	0.048479516	0.08889203	Approximate prior	0.07242497133408303	AlD
0.05842912	0.039982177	0.080074914	Approximate prior	0.07400055205657625	AlD
0.06507414	0.04686534	0.08599374	Approximate prior	0.07595569344908647	AlD
0.06673511	0.04633277	0.09050234	Approximate prior	0.0778768445418399	AlD
0.08786232	0.065721	0.112829454	Approximate prior	0.08029651708287734	AlD
0.074870914	0.054914773	0.0975959	Approximate prior	0.08188445121836439	AlD
0.10036832	0.07654877	0.12697384	Approximate prior	0.08443361512724519	AlD
0.09461805	0.072105005	0.11979517	Approximate prior	0.08667535931607213	AlD
0.11121857	0.08560595	0.13967808	Approximate prior	0.08915095908961033	AlD
0.08220339	0.061436776	0.10565003	Approximate prior	0.0920719394062288	AlD
0.09242958	0.070027545	0.11754766	Approximate prior	0.09521258978427811	AlD
0.105316974	0.07970934	0.13397983	Approximate prior	0.09768097890925255	AlD
0.097042516	0.07357084	0.12333357	Approximate prior	0.09985482599126108	AlD
0.1115917	0.08725006	0.13847753	Approximate prior	0.10344192201648904	AlD
0.1368715	0.10914068	0.16716298	Approximate prior	0.10667829130114102	AlD
0.12243151	0.09712442	0.15018664	Approximate prior	0.10985242382836435	AlD
0.116037734	0.09020514	0.14461315	Approximate prior	0.11325366325761743	AlD
0.10934579	0.0843461	0.13710985	Approximate prior	0.11807906894464427	AlD
0.12134251	0.096079566	0.14907321	Approximate prior	0.12228270976235348	AlD
0.1408046	0.1123315	0.17188343	Approximate prior	0.1271818225910041	AlD
0.15533088	0.12614971	0.18691154	Approximate prior	0.1322185594600439	AlD
0.14848994	0.12110958	0.1781039	Approximate prior	0.13869174598240028	AlD
0.17178503	0.1406499	0.20530613	Approximate prior	0.14554841882822242	AlD
0.14351852	0.11525626	0.1742807	Approximate prior	0.15183973829693395	AlD
0.17244525	0.14200461	0.20514978	Approximate prior	0.16121585440251537	AlD
0.20698467	0.17520525	0.24065496	Approximate prior	0.17214529429311384	AlD
0.20990992	0.17707305	0.2447267	Approximate prior	0.18410049956523006	AlD
0.2170172	0.182773	0.25331104	Approximate prior	0.2004439724278225	AlD
0.2116451	0.17829059	0.24701864	Approximate prior	0.22017935018458487	AlD
0.25	0.21533465	0.2863269	Approximate prior	0.24839433395690624	AlD
0.32201836	0.2834635	0.36181048	Approximate prior	0.2950996510853387	AlD
0.31515712	0.27671185	0.35489684	Approximate prior	0.4188137436321604	AlD
1.6050469e-4	1.5179992e-4	0.00016944866000000001	Edge prior	2.6498625003415445e-4	AuG
0.054795902	0.05326986	0.056341946	Edge prior	0.06494752196964247	AuG
0.094407804	0.09243956	0.09639434	Edge prior	0.10077794049362628	AuG
0.14369772	0.14132941	0.1460822	Edge prior	0.1395314161459242	AuG
0.20028472	0.19758414	0.20299882	Edge prior	0.1850456267422266	AuG
0.2831777	0.28014293	0.28622222	Edge prior	0.25118528787933947	AuG
0.37302268	0.369753	0.3762981	Edge prior	0.39814466908264345	AuG
2.1975549e-4	2.095497e-4	2.3020046e-4	Scaled degree	2.2940905044891707e-4	AuG
0.048145548	0.046708677	0.049602784	Scaled degree	0.05409139522447209	AuG
0.09897248	0.0969746	0.100988224	Scaled degree	0.08210400672193928	AuG
0.1452283	0.1428505	0.14762212	Scaled degree	0.11184465745840928	AuG
0.200259	0.197556	0.20297556	Scaled degree	0.14647586183087244	AuG
0.28149262	0.27844656	0.28454858	Scaled degree	0.19545208129442868	AuG
0.37092748	0.3676663	0.37419447	Scaled degree	0.3214315738943373	AuG
1.6377491e-4	1.549811e-4	1.7280792e-4	Approximate prior	2.9782481650119215e-4	AuG
0.055085666	0.053542633	0.056649037	Approximate prior	0.069060032907805	AuG
0.098017156	0.09602583	0.10002642	Approximate prior	0.10446248756936939	AuG
0.14165689	0.13929984	0.1440302	Approximate prior	0.14170241607476938	AuG
0.20324193	0.20052822	0.205969	Approximate prior	0.18446068524427142	AuG
0.28122613	0.27820972	0.2842523	Approximate prior	0.244289888224175	AuG
0.3707558	0.3674762	0.37404126	Approximate prior	0.38021251393604943	AuG
3.4834773e-8	5.7910134e-9	8.940346e-8	Edge prior	8.262808129422226e-8	BPpG
2.892677e-6	1.2076241e-6	5.3009976e-6	Edge prior	8.284630275206233e-6	BPpG
4.8998895e-6	2.5714105e-6	7.966518e-6	Edge prior	1.318266755531349e-5	BPpG
1.2152022e-5	7.569704e-6	1.7801352e-5	Edge prior	1.8544560074143294e-05	BPpG
9.521286e-6	6.0685543e-6	1.3739118e-5	Edge prior	2.2077237513353195e-5	BPpG
1.1411154e-5	7.779574e-6	1.5727363e-5	Edge prior	2.6647771237711177e-5	BPpG
1.782684e-5	1.2381724e-5	2.4248688e-5	Edge prior	3.2186507090343714e-5	BPpG
1.6485006e-5	1.20468885e-5	2.1608328e-5	Edge prior	3.750974155511642e-5	BPpG
2.8355702e-5	2.1907515e-5	3.5623005e-5	Edge prior	4.262015463595397e-5	BPpG
2.4643097e-5	1.8590064e-5	3.15361e-5	Edge prior	4.799855782301736e-5	BPpG
3.0087975e-5	2.3725603e-5	3.7194644e-5	Edge prior	5.435109651996551e-5	BPpG
5.2834857e-5	4.3563097e-5	6.2987776e-5	Edge prior	6.0208490634622614e-5	BPpG
4.3182285e-5	3.507717e-5	5.2117182e-5	Edge prior	6.515047827186048e-5	BPpG
5.3736178e-5	4.5359877e-5	6.281167e-5	Edge prior	7.165934426279297e-5	BPpG
5.2171385e-5	4.320191e-5	6.1974264e-5	Edge prior	7.896153800457036e-5	BPpG
6.215549e-5	5.220125e-5	7.296548e-5	Edge prior	8.660636752840252e-5	BPpG
7.918762e-5	6.8449765e-5	9.069631e-5	Edge prior	9.346992965933859e-5	BPpG
9.394755e-5	8.192985e-5	1.0677561e-4	Edge prior	1.0173732424470563e-4	BPpG
7.92616e-5	6.859266e-5	9.0690366e-5	Edge prior	1.1085390657501149e-4	BPpG
8.637651e-5	7.472145e-5	9.886381e-5	Edge prior	1.1942382225594317e-4	BPpG
1.09340246e-4	9.629414e-5	1.2320299e-4	Edge prior	1.284953309320019e-4	BPpG
1.0958159e-4	9.704529e-5	1.2286828e-4	Edge prior	1.4023675181699897e-4	BPpG
1.1831227e-4	1.04457686e-4	1.3301696e-4	Edge prior	1.4924414814127018e-4	BPpG
1.4921771e-4	1.3437057e-4	1.6483154e-4	Edge prior	1.5867295392427489e-4	BPpG
1.4012138e-4	1.2537777e-4	1.5567259e-4	Edge prior	1.7185243954315405e-4	BPpG
1.3945297e-4	1.2475793e-4	1.5495422e-4	Edge prior	1.8422277397735996e-4	BPpG
1.6523943e-4	1.4952813e-4	1.8172416e-4	Edge prior	1.9684537587054402e-4	BPpG
1.6190944e-4	1.4624819e-4	1.7835572e-4	Edge prior	2.1067723784388138e-4	BPpG
1.9375586e-4	1.7614223e-4	2.1219662e-4	Edge prior	2.2607190508232918e-4	BPpG
2.054131e-4	1.8763621e-4	2.2398286e-4	Edge prior	2.4180545842006414e-4	BPpG
2.081353e-4	1.9024716e-4	2.2681552e-4	Edge prior	2.586359454641932e-4	BPpG
2.552816e-4	2.3565219e-4	2.756849e-4	Edge prior	2.7832860581754093e-4	BPpG
2.633485e-4	2.4282323e-4	2.8469446e-4	Edge prior	2.9883892513684696e-4	BPpG
2.6856054e-4	2.4816464e-4	2.8975023e-4	Edge prior	3.198492538155997e-4	BPpG
3.107962e-4	2.8888686e-4	3.334947e-4	Edge prior	3.426805693265922e-4	BPpG
3.3229313e-4	3.0950477e-4	3.5587916e-4	Edge prior	3.6735156584478127e-4	BPpG
3.4588264e-4	3.2262152e-4	3.6994164e-4	Edge prior	3.9115737307761133e-4	BPpG
3.8467217e-4	3.6025082e-4	4.0988272e-4	Edge prior	4.203123664313441e-4	BPpG
4.1343606e-4	3.8796462e-4	4.3970553e-4	Edge prior	4.524354366934205e-4	BPpG
4.3558114e-4	4.0961689e-4	4.623316e-4	Edge prior	4.860397951417726e-4	BPpG
4.8585032e-4	4.5826723e-4	5.142277e-4	Edge prior	5.247689324307365e-4	BPpG
4.9937004e-4	4.713048e-4	5.2823505e-4	Edge prior	5.652203315323223e-4	BPpG
5.403952e-4	5.112732e-4	5.70312e-4	Edge prior	6.102415124520977e-4	BPpG
5.953362e-4	5.6489016e-4	6.265696e-4	Edge prior	6.576126696611498e-4	BPpG
6.4044574e-4	6.0857186e-4	6.731212e-4	Edge prior	7.128081577123526e-4	BPpG
7.5712823e-4	7.226915e-4	7.9235464e-4	Edge prior	7.718076814201709e-4	BPpG
7.929576e-4	7.575978e-4	8.2911196e-4	Edge prior	8.355445131986214e-4	BPpG
8.141848e-4	7.783907e-4	8.5077155e-4	Edge prior	9.066396850406257e-4	BPpG
9.6800696e-4	9.28953e-4	0.001007853	Edge prior	9.893869021350863e-4	BPpG
0.0010155925	9.755029e-4	0.0010564772	Edge prior	0.0010811006343398508	BPpG
0.0011335094	0.0010911803	0.0011766319	Edge prior	0.0011813183469070907	BPpG
0.0012166095	0.0011727136	0.0012612996	Edge prior	0.001297848981489603	BPpG
0.0013417247	0.0012956978	0.0013885426	Edge prior	0.0014241966082732538	BPpG
0.0014886666	0.0014401132	0.0015380126	Edge prior	0.001572641086628361	BPpG
0.0016522891	0.0016011008	0.0017042701	Edge prior	0.00174265855493166	BPpG
0.0017851049	0.0017318976	0.0018391045	Edge prior	0.001940545173982144	BPpG
0.0020736225	0.002016315	0.00213172	Edge prior	0.0021647279199230648	BPpG
0.0025277918	0.0024644174	0.0025919576	Edge prior	0.002435057492017239	BPpG
0.0027745268	0.0027081273	0.002841717	Edge prior	0.002753954631146468	BPpG
0.003210692	0.003139272	0.0032829016	Edge prior	0.0031378796376996913	BPpG
0.0035185062	0.0034437526	0.0035940483	Edge prior	0.0035901398765690604	BPpG
0.004177366	0.0040958705	0.0042596497	Edge prior	0.004163317890361046	BPpG
0.00509311	0.0050031305	0.0051838756	Edge prior	0.004873086542823133	BPpG
0.0063864402	0.006285695	0.0064879702	Edge prior	0.005768221577399559	BPpG
0.007755003	0.007644039	0.00786675	Edge prior	0.006941364996870997	BPpG
0.00886551	0.008746897	0.008984905	Edge prior	0.00855263108210206	BPpG
0.011677666	0.011541678999999999	0.011814429	Edge prior	0.010819301600826456	BPpG
0.015081133	0.014926809	0.015236227	Edge prior	0.014288135849181195	BPpG
0.020909313	0.020728054	0.021091336	Edge prior	0.02010523361333767	BPpG
0.03290693	0.03268084	0.033133764	Edge prior	0.032162008644409774	BPpG
0.086598806	0.0862421	0.08695617	Edge prior	0.08965567873135123	BPpG
3.4834773e-8	5.7910134e-9	8.940346e-8	Scaled degree	6.33422636651661e-8	BPpG
3.5438277e-6	1.7352789e-6	5.9871854e-6	Scaled degree	6.525425605757749e-6	BPpG
4.355932e-6	2.041907e-6	7.5317002e-6	Scaled degree	1.0361007420397236e-5	BPpG
9.3170165e-6	6.1134383e-6	1.3184763e-5	Scaled degree	1.4199061925103208e-5	BPpG
1.3367708e-5	8.608531e-6	1.915735e-5	Scaled degree	1.8001985948207174e-5	BPpG
1.4543353e-5	1.0666903e-5	1.9011326e-5	Scaled degree	2.11695480236093e-5	BPpG
1.6806365e-5	1.0335754e-5	2.4824376e-5	Scaled degree	2.4996997183408352e-5	BPpG
1.6002976e-5	1.2167086e-5	2.0356405e-5	Scaled degree	2.881153874348653e-5	BPpG
3.3137832e-5	2.4216475e-5	4.3436532e-5	Scaled degree	3.2866640852476744e-5	BPpG
2.852157e-5	2.237613e-5	3.540133e-5	Scaled degree	3.646849544969e-5	BPpG
2.9077035e-5	2.1812422e-5	3.7369744e-5	Scaled degree	4.044081565499813e-5	BPpG
4.6961344e-5	3.8919814e-5	5.5746787e-5	Scaled degree	4.428834174043597e-5	BPpG
4.4220375e-5	3.603755e-5	5.322783e-5	Scaled degree	4.9296544120592174e-5	BPpG
5.551216e-5	4.7104182e-5	6.4600375e-5	Scaled degree	5.4265509417417615e-5	BPpG
5.2324038e-5	4.2901902e-5	6.266749e-5	Scaled degree	5.964574406433869e-5	BPpG
7.353722e-5	6.393833e-5	8.379755e-5	Scaled degree	6.50097310058906e-5	BPpG
6.7870584e-5	5.6202127e-5	8.062319e-5	Scaled degree	7.018931429601477e-5	BPpG
9.051118e-5	7.92269e-5	1.02535734e-4	Scaled degree	7.599359015077474e-5	BPpG
8.663218e-5	7.527187e-5	9.8779165e-5	Scaled degree	8.224441245205262e-5	BPpG
8.491994e-5	7.373228e-5	9.6886215e-5	Scaled degree	8.897670610723137e-5	BPpG
1.1268338e-4	9.863496e-5	1.2765336e-4	Scaled degree	9.559777975008495e-5	BPpG
1.1054572e-4	9.825982e-5	1.2354477e-4	Scaled degree	1.0266372356092331e-4	BPpG
1.16456984e-4	1.0299176e-4	1.3073735e-4	Scaled degree	1.105369243145148e-4	BPpG
1.5236688e-4	1.3647533e-4	1.6912085e-4	Scaled degree	1.1813855028416048e-4	BPpG
1.2994304e-4	1.1706455e-4	1.4348382e-4	Scaled degree	1.274187340508972e-4	BPpG
1.4618556e-4	1.3109144e-4	1.6209017e-4	Scaled degree	1.374676188579263e-4	BPpG
1.6565759e-4	1.5041238e-4	1.8162801e-4	Scaled degree	1.4747712605768252e-4	BPpG
1.5540195e-4	1.3801578e-4	1.738044e-4	Scaled degree	1.5715021614046316e-4	BPpG
1.9676721e-4	1.7882051e-4	2.1555962e-4	Scaled degree	1.6656165195793528e-4	BPpG
2.143838e-4	1.9686422e-4	2.3263937e-4	Scaled degree	1.7822182739358117e-4	BPpG
2.2237805e-4	2.0354145e-4	2.420361e-4	Scaled degree	1.9115016046953844e-4	BPpG
2.4221647e-4	2.2347353e-4	2.6170322e-4	Scaled degree	2.0508316479653498e-4	BPpG
2.7135116e-4	2.5097586e-4	2.925101e-4	Scaled degree	2.198468461273251e-4	BPpG
2.7461958e-4	2.531291e-4	2.969729e-4	Scaled degree	2.3496285951773606e-4	BPpG
3.0699014e-4	2.8592368e-4	3.2879453e-4	Scaled degree	2.5203511590475916e-4	BPpG
3.1172714e-4	2.884765e-4	3.3586577e-4	Scaled degree	2.6928695146988333e-4	BPpG
3.6961157e-4	3.4585304e-4	3.9414782e-4	Scaled degree	2.874640805775714e-4	BPpG
3.6751156e-4	3.4366534e-4	3.92146e-4	Scaled degree	3.090002746129722e-4	BPpG
4.1939385e-4	3.9365856e-4	4.4593212e-4	Scaled degree	3.319889635706354e-4	BPpG
4.432585e-4	4.1688618e-4	4.7042783e-4	Scaled degree	3.5601035492920433e-4	BPpG
4.7635633e-4	4.4856864e-4	5.049669e-4	Scaled degree	3.825015377881346e-4	BPpG
5.141789e-4	4.8607885e-4	5.43057e-4	Scaled degree	4.114208226380571e-4	BPpG
5.421594e-4	5.1334803e-4	5.7174586e-4	Scaled degree	4.4391917019815595e-4	BPpG
6.3197233e-4	6.0011155e-4	6.6464505e-4	Scaled degree	4.798912878881625e-4	BPpG
6.376534e-4	6.057933e-4	6.7031797e-4	Scaled degree	5.170587642220995e-4	BPpG
7.298361e-4	6.959594e-4	7.64506e-4	Scaled degree	5.586126050738595e-4	BPpG
8.222673e-4	7.87266e-4	8.580186e-4	Scaled degree	6.068065612989409e-4	BPpG
8.018821e-4	7.6550955e-4	8.390863e-4	Scaled degree	6.597375054068693e-4	BPpG
9.480729e-4	9.090459e-4	9.879078e-4	Scaled degree	7.161023328016506e-4	BPpG
0.0010613515	0.0010204506	0.001103044	Scaled degree	7.796191806528117e-4	BPpG
0.0011289663	0.0010867758	0.0011719483	Scaled degree	8.514280228227403e-4	BPpG
0.0012403436	0.0011961629	0.0012853132	Scaled degree	9.346079273971474e-4	BPpG
0.0013633611	0.0013169784	0.0014105344	Scaled degree	0.0010270461050386288	BPpG
0.0014646619	0.0014162505	0.0015138744	Scaled degree	0.0011316325498171142	BPpG
0.001658938	0.0016079537	0.0017107056	Scaled degree	0.0012525756627298403	BPpG
0.0018314772	0.001777515	0.0018862335	Scaled degree	0.0013927743708437587	BPpG
0.0020046253	0.0019479463	0.0020621042	Scaled degree	0.001553858202174772	BPpG
0.002473119	0.0024108093	0.0025362105	Scaled degree	0.0017436179627420738	BPpG
0.0028014258	0.002734674	0.0028689692	Scaled degree	0.001968783689437033	BPpG
0.0032332954	0.003161694	0.0033056852	Scaled degree	0.0022363862098185505	BPpG
0.0034867055	0.003411882	0.0035623263	Scaled degree	0.002558817643156507	BPpG
0.0042897635	0.004207159	0.0043731565	Scaled degree	0.0029532613720425665	BPpG
0.0050593913	0.0049698227	0.005149745	Scaled degree	0.0034463006690035225	BPpG
0.0064654383	0.0063639907	0.006567672	Scaled degree	0.004073746729247377	BPpG
0.0076922495	0.0075816815	0.0078036007	Scaled degree	0.00489080713123373	BPpG
0.008924379	0.008805418	0.00904412	Scaled degree	0.005996947300737469	BPpG
0.011493118	0.011358194	0.011628817	Scaled degree	0.007556563977573295	BPpG
0.015085677	0.01493133	0.015240794	Scaled degree	0.009897047975162193	BPpG
0.020992747	0.020811073	0.021175181	Scaled degree	0.013844196347694942	BPpG
0.032758147	0.032532573	0.032984465	Scaled degree	0.021944351811234882	BPpG
0.08672047	0.08636349	0.0870781	Scaled degree	0.06297985207562713	BPpG
3.4834773e-8	5.7910134e-9	8.940346e-8	Approximate prior	9.036590270969172e-8	BPpG
3.932502e-6	1.925598e-6	6.643837e-6	Approximate prior	9.154250396749456e-6	BPpG
4.114617e-6	1.9287868e-6	7.1144505e-6	Approximate prior	1.417357526544329e-5	BPpG
5.9659833e-6	3.1308864e-6	9.699831e-6	Approximate prior	1.9409110187419434e-5	BPpG
1.4490053e-5	1.0279185e-5	1.941251e-5	Approximate prior	2.4187683520833016e-5	BPpG
1.1344552e-5	7.62622e-6	1.5789548e-5	Approximate prior	2.9564002836135393e-5	BPpG
2.0315096e-5	1.434032e-5	2.7314056e-5	Approximate prior	3.4360786587319025e-5	BPpG
1.4426244e-5	1.0502548e-5	1.8963028e-5	Approximate prior	4.063189326921654e-5	BPpG
2.974969e-5	2.2618773e-5	3.7842692e-5	Approximate prior	4.5580421263459534e-5	BPpG
2.523649e-5	1.8876093e-5	3.2506166e-5	Approximate prior	5.154950932386273e-5	BPpG
3.2172647e-5	2.53273e-5	3.9824386e-5	Approximate prior	5.675119747482965e-5	BPpG
4.6940648e-5	3.890266e-5	5.5722216e-5	Approximate prior	6.312592889329822e-5	BPpG
4.414485e-5	3.5975998e-5	5.3136922e-5	Approximate prior	7.024794353632145e-5	BPpG
5.471397e-5	4.5762743e-5	6.445286e-5	Approximate prior	7.685742505420047e-5	BPpG
5.229272e-5	4.3610566e-5	6.175128e-5	Approximate prior	8.431896513035933e-5	BPpG
6.5187654e-5	5.4958855e-5	7.627644e-5	Approximate prior	9.152253760283929e-5	BPpG
7.805438e-5	6.73093e-5	8.958343e-5	Approximate prior	9.910971549094609e-5	BPpG
9.065036e-5	7.934873e-5	1.02693404e-4	Approximate prior	1.0836518686016835e-4	BPpG
7.727283e-5	6.617182e-5	8.922192e-5	Approximate prior	1.1694749647108437e-4	BPpG
9.7833756e-5	8.563658e-5	1.1083107e-4	Approximate prior	1.263205262817088e-4	BPpG
1.0500581e-4	9.220504e-5	1.1862643e-4	Approximate prior	1.3553934038751598e-4	BPpG
1.0960967e-4	9.693612e-5	1.2305044e-4	Approximate prior	1.461909666757407e-4	BPpG
1.1719276e-4	1.03714694e-4	1.3148211e-4	Approximate prior	1.5685759105653373e-4	BPpG
1.4638678e-4	1.3137836e-4	1.621951e-4	Approximate prior	1.6797131596089126e-4	BPpG
1.2680228e-4	1.1321658e-4	1.4114653e-4	Approximate prior	1.8090354145574263e-4	BPpG
1.4351399e-4	1.2875859e-4	1.5905812e-4	Approximate prior	1.9431995160983047e-4	BPpG
1.6646802e-4	1.5024391e-4	1.8351182e-4	Approximate prior	2.0799937591918207e-4	BPpG
1.6101394e-4	1.4526138e-4	1.7756561e-4	Approximate prior	2.2154250092788947e-4	BPpG
1.9581585e-4	1.7826425e-4	2.1417956e-4	Approximate prior	2.3725525133355455e-4	BPpG
2.1619338e-4	1.9830225e-4	2.3484603e-4	Approximate prior	2.5393926287323166e-4	BPpG
2.1150937e-4	1.9324131e-4	2.305905e-4	Approximate prior	2.7215107433543016e-4	BPpG
2.4694248e-4	2.2736122e-4	2.6732084e-4	Approximate prior	2.9143834656026604e-4	BPpG
2.7654436e-4	2.5605317e-4	2.9781286e-4	Approximate prior	3.116359390595004e-4	BPpG
2.662823e-4	2.4562803e-4	2.877582e-4	Approximate prior	3.3358209916756665e-4	BPpG
3.119933e-4	2.9025567e-4	3.3450444e-4	Approximate prior	3.5774212478393306e-4	BPpG
3.0701648e-4	2.85053e-4	3.2978324e-4	Approximate prior	3.8300978903091105e-4	BPpG
3.6645532e-4	3.4235313e-4	3.9136544e-4	Approximate prior	4.095347591208007e-4	BPpG
3.6326144e-4	3.3959845e-4	3.8770973e-4	Approximate prior	4.3976225087086543e-4	BPpG
4.1767125e-4	3.9193896e-4	4.4420976e-4	Approximate prior	4.724738216784176e-4	BPpG
4.5025986e-4	4.2389915e-4	4.7740407e-4	Approximate prior	5.068023713092528e-4	BPpG
4.7478513e-4	4.4734692e-4	5.030281e-4	Approximate prior	5.452999752514212e-4	BPpG
5.14768e-4	4.8644532e-4	5.438804e-4	Approximate prior	5.86699182680109e-4	BPpG
5.4298865e-4	5.1380513e-4	5.7296647e-4	Approximate prior	6.320221318837768e-4	BPpG
6.224539e-4	5.911879e-4	6.545137e-4	Approximate prior	6.832336687321856e-4	BPpG
