density,multiplier,percent_swapped,num_attempts,network_type
0.08977777777777779,3.1578947368421053,0.9214689138408226,140340.0,Erdős-Rényi
0.08977777777777779,3.1578947368421053,0.8010458935112668,256038.94736842107,Barabási–Albert
0.08977777777777779,3.6842105263157894,0.9229090254494723,163730.0,Erdős-Rényi
0.08977777777777779,3.6842105263157894,0.8050419960778994,298712.10526315786,Barabási–Albert
0.08977777777777779,4.2105263157894735,0.9214464120969375,187120.0,Erdős-Rényi
0.08977777777777779,4.2105263157894735,0.8061520245686306,341385.2631578947,Barabási–Albert
0.08977777777777779,4.7368421052631575,0.9227965167300466,210509.99999999997,Erdős-Rényi
0.08977777777777779,4.7368421052631575,0.8083844151999902,384058.4210526316,Barabási–Albert
0.08977777777777779,5.263157894736842,0.923314056839405,233899.99999999997,Erdős-Rényi
0.08977777777777779,5.263157894736842,0.807397723208229,426731.57894736837,Barabási–Albert
0.08977777777777779,5.789473684210526,0.9223914853401138,257289.99999999997,Erdős-Rényi
0.08977777777777779,5.789473684210526,0.8062260264680127,469404.7368421052,Barabási–Albert
0.08977777777777779,6.315789473684211,0.9231340428883239,280680.0,Erdős-Rényi
0.08977777777777779,6.315789473684211,0.8044499808828427,512077.89473684214,Barabási–Albert
0.08977777777777779,6.842105263157895,0.9227965167300466,304070.0,Erdős-Rényi
0.08977777777777779,6.842105263157895,0.8038332983879919,554751.052631579,Barabási–Albert
0.08977777777777779,7.368421052631579,0.923899102180419,327460.0,Erdős-Rényi
0.08977777777777779,7.368421052631579,0.8037839637884039,597424.2105263157,Barabási–Albert
0.08977777777777779,7.894736842105263,0.9244166422897775,350850.0,Erdős-Rényi
0.08977777777777779,7.894736842105263,0.8058066823715142,640097.3684210526,Barabási–Albert
0.08977777777777779,8.421052631578947,0.9244166422897775,374240.0,Erdős-Rényi
0.08977777777777779,8.421052631578947,0.8062630274177037,682770.5263157894,Barabási–Albert
0.08977777777777779,8.947368421052632,0.9239216039243041,397630.0,Erdős-Rényi
0.08977777777777779,8.947368421052632,0.8066453705645111,725443.6842105263,Barabási–Albert
0.08977777777777779,9.473684210526315,0.9227290114983911,421019.99999999994,Erdős-Rényi
0.08977777777777779,9.473684210526315,0.8053626709752217,768116.8421052631,Barabási–Albert
0.08977777777777779,10.0,0.9212663981458563,444410.0,Erdős-Rényi
0.08977777777777779,10.0,0.8058436833212053,810790.0,Barabási–Albert
0.17855555555555558,0.0,0.0,0.0,Erdős-Rényi
0.17855555555555558,0.0,0.0,0.0,Barabási–Albert
0.17855555555555558,0.5263157894736842,0.5000561343632117,46880.0,Erdős-Rényi
0.17855555555555558,0.5263157894736842,0.362393723174499,77008.42105263157,Barabási–Albert
0.17855555555555558,1.0526315789473684,0.7032849829351535,93760.0,Erdős-Rényi
0.17855555555555558,1.0526315789473684,0.53452800787337,154016.84210526315,Barabási–Albert
0.17855555555555558,1.5789473684210527,0.7889123405784084,140640.0,Erdős-Rényi
0.17855555555555558,1.5789473684210527,0.6178750102517838,231025.26315789475,Barabási–Albert
0.17855555555555558,2.1052631578947367,0.8234125202083707,187520.0,Erdős-Rényi
0.17855555555555558,2.1052631578947367,0.6575015719401842,308033.6842105263,Barabási–Albert
0.17855555555555558,2.631578947368421,0.8401405604454824,234399.99999999997,Erdős-Rényi
0.17855555555555558,2.631578947368421,0.6756745673747232,385042.10526315786,Barabási–Albert
0.17855555555555558,3.1578947368421053,0.8454733249506018,281280.0,Erdős-Rényi
0.17855555555555558,3.1578947368421053,0.6862270701768775,462050.5263157895,Barabási–Albert
0.17855555555555558,3.6842105263157894,0.8458213580025148,328160.0,Erdős-Rényi
0.17855555555555558,3.6842105263157894,0.6904918122419967,539058.947368421,Barabási–Albert
0.17855555555555558,4.2105263157894735,0.8491220585593677,375040.0,Erdős-Rényi
0.17855555555555558,4.2105263157894735,0.6928360534733043,616067.3684210526,Barabási–Albert
0.17855555555555558,4.7368421052631575,0.8484035387102569,421919.99999999994,Erdős-Rényi
0.17855555555555558,4.7368421052631575,0.6935536783400311,693075.7894736842,Barabási–Albert
0.17855555555555558,5.263157894736842,0.8489761092150171,468799.99999999994,Erdős-Rényi
0.17855555555555558,5.263157894736842,0.6949205828480822,770084.2105263157,Barabási–Albert
0.17855555555555558,5.789473684210526,0.8481902281300521,515679.99999999994,Erdős-Rényi
0.17855555555555558,5.789473684210526,0.693895404467044,847092.6315789473,Barabási–Albert
0.17855555555555558,6.315789473684211,0.8487291180168852,562560.0,Erdős-Rényi
0.17855555555555558,6.315789473684211,0.6930274201044315,924101.052631579,Barabási–Albert
0.17855555555555558,6.842105263157895,0.8488750673612359,609440.0,Erdős-Rényi
0.17855555555555558,6.842105263157895,0.6947087126493343,1001109.4736842106,Barabási–Albert
0.17855555555555558,7.368421052631579,0.8486168492904617,656320.0,Erdős-Rényi
0.17855555555555558,7.368421052631579,0.6939364116022855,1078117.894736842,Barabási–Albert
0.17855555555555558,7.894736842105263,0.847022633375247,703200.0,Erdős-Rényi
0.17855555555555558,7.894736842105263,0.6939910877826074,1155126.3157894737,Barabási–Albert
0.17855555555555558,8.421052631578947,0.8473594395545176,750080.0,Erdős-Rényi
0.17855555555555558,8.421052631578947,0.6945583531534487,1232134.7368421052,Barabási–Albert
0.17855555555555558,8.947368421052632,0.8485494880546075,796960.0,Erdős-Rényi
0.17855555555555558,8.947368421052632,0.6936698652232155,1309143.1578947369,Barabási–Albert
0.17855555555555558,9.473684210526315,0.8493690497574995,843839.9999999999,Erdős-Rényi
0.17855555555555558,9.473684210526315,0.6927130320675798,1386151.5789473683,Barabási–Albert
0.17855555555555558,10.0,0.8475727501347224,890720.0,Erdős-Rényi
0.17855555555555558,10.0,0.6930479236720523,1463160.0,Barabási–Albert
0.26733333333333337,0.0,0.0,0.0,Erdős-Rényi
0.26733333333333337,0.0,0.0,0.0,Barabási–Albert
0.26733333333333337,0.5263157894736842,0.4300539829228538,70392.63157894736,Erdős-Rényi
0.26733333333333337,0.5263157894736842,0.2881493630914972,103005.7894736842,Barabási–Albert
0.26733333333333337,1.0526315789473684,0.6196521765136902,140785.26315789472,Erdős-Rényi
0.26733333333333337,1.0526315789473684,0.4376708514084543,206011.5789473684,Barabási–Albert
0.26733333333333337,1.5789473684210527,0.7028770953897687,211177.8947368421,Erdős-Rényi
0.26733333333333337,1.5789473684210527,0.5165422485195007,309017.36842105264,Barabási–Albert
0.26733333333333337,2.1052631578947367,0.7418689157058902,281570.52631578944,Erdős-Rényi
0.26733333333333337,2.1052631578947367,0.5578071748649795,412023.1578947368,Barabási–Albert
0.26733333333333337,2.631578947368421,0.7594021503446832,351963.1578947368,Erdős-Rényi
0.26733333333333337,2.631578947368421,0.579635278548472,515028.947368421,Barabási–Albert
0.26733333333333337,3.1578947368421053,0.7667668565788883,422355.7894736842,Erdős-Rényi
0.26733333333333337,3.1578947368421053,0.590671960186193,618034.7368421053,Barabási–Albert
0.26733333333333337,3.6842105263157894,0.7707520224903922,492748.4210526316,Erdős-Rényi
0.26733333333333337,3.6842105263157894,0.5967063680631135,721040.5263157894,Barabási–Albert
0.26733333333333337,4.2105263157894735,0.7727034827209786,563141.0526315789,Erdős-Rényi
0.26733333333333337,4.2105263157894735,0.6001297832007398,824046.3157894736,Barabási–Albert
0.26733333333333337,4.7368421052631575,0.7730623719587876,633533.6842105263,Erdős-Rényi
0.26733333333333337,4.7368421052631575,0.6008860002759171,927052.1052631579,Barabási–Albert
0.26733333333333337,5.263157894736842,0.774699804106291,703926.3157894736,Erdős-Rényi
0.26733333333333337,5.263157894736842,0.6029911451068157,1030057.894736842,Barabási–Albert
0.26733333333333337,5.789473684210526,0.7763148056764314,774318.947368421,Erdős-Rényi
0.26733333333333337,5.789473684210526,0.6038291153793093,1133063.6842105263,Barabási–Albert
0.26733333333333337,6.315789473684211,0.7749988784711319,844711.5789473684,Erdős-Rényi
0.26733333333333337,6.315789473684211,0.6032772812974232,1236069.4736842106,Barabási–Albert
0.26733333333333337,6.842105263157895,0.7736455669702271,915104.2105263157,Erdős-Rényi
0.26733333333333337,6.842105263157895,0.6022298184568062,1339075.2631578948,Barabási–Albert
0.26733333333333337,7.368421052631579,0.7739147338985839,985496.8421052631,Erdős-Rényi
0.26733333333333337,7.368421052631579,0.6037269238826637,1442081.0526315789,Barabási–Albert
0.26733333333333337,7.894736842105263,0.7730100339449404,1055889.4736842106,Erdős-Rényi
0.26733333333333337,7.894736842105263,0.6041305802944137,1545086.8421052631,Barabási–Albert
0.26733333333333337,8.421052631578947,0.772479176947348,1126282.1052631577,Erdős-Rényi
0.26733333333333337,8.421052631578947,0.6047948250226098,1648092.6315789472,Barabási–Albert
0.26733333333333337,8.947368421052632,0.7741988545451827,1196674.7368421054,Erdős-Rényi
0.26733333333333337,8.947368421052632,0.6042685388148852,1751098.4210526317,Barabási–Albert
0.26733333333333337,9.473684210526315,0.7732567702959341,1267067.3684210526,Erdős-Rényi
0.26733333333333337,9.473684210526315,0.6042532100903883,1854104.2105263157,Barabási–Albert
0.26733333333333337,10.0,0.7738250115891316,1337460.0,Erdős-Rényi
0.26733333333333337,10.0,0.603384582368901,1957110.0,Barabási–Albert
0.35611111111111116,0.0,0.0,0.0,Erdős-Rényi
0.35611111111111116,0.0,0.0,0.0,Barabási–Albert
0.35611111111111116,0.5263157894736842,0.3601999515882979,93496.31578947368,Erdős-Rényi
0.35611111111111116,0.5263157894736842,0.22801660967269177,120665.26315789473,Barabási–Albert
0.35611111111111116,1.0526315789473684,0.5314647917452419,186992.63157894736,Erdős-Rényi
0.35611111111111116,1.0526315789473684,0.35504920092120873,241330.52631578947,Barabási–Albert
0.35611111111111116,1.5789473684210527,0.616511767984103,280488.94736842107,Erdős-Rényi
0.35611111111111116,1.5789473684210527,0.42711895456766,361995.7894736842,Barabási–Albert
0.35611111111111116,2.1052631578947367,0.6581233147379857,373985.2631578947,Erdős-Rényi
0.35611111111111116,2.1052631578947367,0.46997784213832083,482661.05263157893,Barabási–Albert
0.35611111111111116,2.631578947368421,0.6778088638449025,467481.57894736837,Erdős-Rényi
0.35611111111111116,2.631578947368421,0.4936928606322841,603326.3157894736,Barabási–Albert
0.35611111111111116,3.1578947368421053,0.6893826382125949,560977.8947368421,Erdős-Rényi
0.35611111111111116,3.1578947368421053,0.5069352362342103,723991.5789473684,Barabási–Albert
0.35611111111111116,3.6842105263157894,0.6927545695580462,654474.2105263157,Erdős-Rényi
0.35611111111111116,3.6842105263157894,0.5138748342522158,844656.8421052631,Barabási–Albert
0.35611111111111116,4.2105263157894735,0.6958281497160035,747970.5263157894,Erdős-Rényi
0.35611111111111116,4.2105263157894735,0.5187949263730895,965322.1052631579,Barabási–Albert
0.35611111111111116,4.7368421052631575,0.6974381202749335,841466.8421052631,Erdős-Rényi
0.35611111111111116,4.7368421052631575,0.5203651685393258,1085987.3684210526,Barabási–Albert
0.35611111111111116,5.263157894736842,0.6977589885331817,934963.1578947367,Erdős-Rényi
0.35611111111111116,5.263157894736842,0.5228252145997627,1206652.6315789472,Barabási–Albert
0.35611111111111116,5.789473684210526,0.6966612813339113,1028459.4736842104,Erdős-Rényi
0.35611111111111116,5.789473684210526,0.5241511968734733,1327317.894736842,Barabási–Albert
0.35611111111111116,6.315789473684211,0.6981136323975614,1121955.7894736843,Erdős-Rényi
0.35611111111111116,6.315789473684211,0.5236539535208319,1447983.1578947369,Barabási–Albert
0.35611111111111116,6.842105263157895,0.6991494176522577,1215452.105263158,Erdős-Rényi
0.35611111111111116,6.842105263157895,0.5240334287110057,1568648.4210526315,Barabási–Albert
0.35611111111111116,7.368421052631579,0.6986540420956637,1308948.4210526315,Erdős-Rényi
0.35611111111111116,7.368421052631579,0.5238197013050457,1689313.6842105263,Barabási–Albert
0.35611111111111116,7.894736842105263,0.6971679154258823,1402444.7368421052,Erdős-Rényi
0.35611111111111116,7.894736842105263,0.5240552376299812,1809978.947368421,Barabási–Albert
0.35611111111111116,8.421052631578947,0.6999769200024768,1495941.0526315789,Erdős-Rényi
0.35611111111111116,8.421052631578947,0.5243474771442529,1930644.2105263157,Barabási–Albert
0.35611111111111116,8.947368421052632,0.6979729007053472,1589437.3684210526,Erdős-Rényi
0.35611111111111116,8.947368421052632,0.52357544141252,2051309.4736842106,Barabási–Albert
0.35611111111111116,9.473684210526315,0.6970384422690452,1682933.6842105263,Erdős-Rényi
0.35611111111111116,9.473684210526315,0.5244477981715403,2171974.736842105,Barabási–Albert
0.35611111111111116,10.0,0.6990874957076834,1776430.0,Erdős-Rényi
0.35611111111111116,10.0,0.5238109777374556,2292640.0,Barabási–Albert
0.44488888888888894,0.0,0.0,0.0,Erdős-Rényi
0.44488888888888894,0.0,0.0,0.0,Barabási–Albert
0.44488888888888894,0.5263157894736842,0.2947943305838706,116896.84210526315,Erdős-Rényi
0.44488888888888894,0.5263157894736842,0.17625494199235203,129928.42105263157,Barabási–Albert
0.44488888888888894,1.0526315789473684,0.447421027986889,233793.6842105263,Erdős-Rényi
0.44488888888888894,1.0526315789473684,0.2808874522004018,259856.84210526315,Barabási–Albert
0.44488888888888894,1.5789473684210527,0.5286487411302814,350690.5263157895,Erdős-Rényi
0.44488888888888894,1.5789473684210527,0.3452508263659343,389785.2631578947,Barabási–Albert
0.44488888888888894,2.1052631578947367,0.5697421027986889,467587.3684210526,Erdős-Rényi
0.44488888888888894,2.1052631578947367,0.38550375915483825,519713.6842105263,Barabási–Albert
0.44488888888888894,2.631578947368421,0.5926818067211757,584484.2105263157,Erdős-Rényi
0.44488888888888894,2.631578947368421,0.41048107459977967,649642.1052631579,Barabási–Albert
0.44488888888888894,3.1578947368421053,0.6061079494290963,701381.052631579,Erdős-Rényi
0.44488888888888894,3.1578947368421053,0.42544883012508916,779570.5263157894,Barabási–Albert
0.44488888888888894,3.6842105263157894,0.6127895040161366,818277.8947368421,Erdős-Rényi
0.44488888888888894,3.6842105263157894,0.4344254326268715,909498.947368421,Barabási–Albert
0.44488888888888894,4.2105263157894735,0.6168596693440911,935174.7368421052,Erdős-Rényi
0.44488888888888894,4.2105263157894735,0.441044461727915,1039427.3684210526,Barabási–Albert
0.44488888888888894,4.7368421052631575,0.6197231927385369,1052071.5789473683,Erdős-Rényi
0.44488888888888894,4.7368421052631575,0.443819268909197,1169355.789473684,Barabási–Albert
0.44488888888888894,5.263157894736842,0.6204300687965998,1168968.4210526315,Erdős-Rényi
0.44488888888888894,5.263157894736842,0.44561377924687273,1299284.2105263157,Barabási–Albert
0.44488888888888894,5.789473684210526,0.6216232035442856,1285865.2631578946,Erdős-Rényi
0.44488888888888894,5.789473684210526,0.447780964417655,1429212.6315789472,Barabási–Albert
0.44488888888888894,6.315789473684211,0.6215691748009942,1402762.105263158,Erdős-Rényi
0.44488888888888894,6.315789473684211,0.44831162097349153,1559141.0526315789,Barabási–Albert
0.44488888888888894,6.842105263157895,0.6222175197204913,1519658.9473684211,Erdős-Rényi
0.44488888888888894,6.842105263157895,0.44919874910882107,1689069.4736842106,Barabási–Albert
0.44488888888888894,7.368421052631579,0.6218393185174513,1636555.7894736843,Erdős-Rényi
0.44488888888888894,7.368421052631579,0.4498428284399507,1818997.894736842,Barabási–Albert
0.44488888888888894,7.894736842105263,0.6230099412887656,1753452.6315789472,Erdős-Rényi
0.44488888888888894,7.894736842105263,0.4496362369563809,1948926.3157894737,Barabási–Albert
0.44488888888888894,8.421052631578947,0.6229604149407485,1870349.4736842103,Erdős-Rényi
0.44488888888888894,8.421052631578947,0.44994409877503405,2078854.7368421052,Barabási–Albert
0.44488888888888894,8.947368421052632,0.6230819796131541,1987246.3157894737,Erdős-Rényi
0.44488888888888894,8.947368421052632,0.45006562317713394,2208783.157894737,Barabási–Albert
0.44488888888888894,9.473684210526315,0.6225732089471598,2104143.1578947366,Erdős-Rényi
0.44488888888888894,9.473684210526315,0.4497982694925141,2338711.578947368,Barabási–Albert
0.44488888888888894,10.0,0.6226452472715485,2221040.0,Erdős-Rényi
0.44488888888888894,10.0,0.449871184133774,2468640.0,Barabási–Albert
0.5336666666666667,0.0,0.0,0.0,Erdős-Rényi
0.5336666666666667,0.0,0.0,0.0,Barabási–Albert
0.5336666666666667,0.5263157894736842,0.23422105709260155,140335.26315789472,Erdős-Rényi
0.5336666666666667,0.5263157894736842,0.13155706256453115,131005.7894736842,Barabási–Albert
0.5336666666666667,1.0526315789473684,0.3658682028375657,280670.52631578944,Erdős-Rényi
0.5336666666666667,1.0526315789473684,0.213570312280293,262011.5789473684,Barabási–Albert
0.5336666666666667,1.5789473684210527,0.44019022116210427,421005.7894736842,Erdős-Rényi
0.5336666666666667,1.5789473684210527,0.26798333540904173,393017.36842105264,Barabási–Albert
0.5336666666666667,2.1052631578947367,0.48315125057662667,561341.0526315789,Erdős-Rényi
0.5336666666666667,2.1052631578947367,0.3043055549975694,524023.1578947368,Barabási–Albert
0.5336666666666667,2.631578947368421,0.509246653690223,701676.3157894736,Erdős-Rényi
0.5336666666666667,2.631578947368421,0.32835431138037285,655028.947368421,Barabási–Albert
0.5336666666666667,3.1578947368421053,0.5233932274965589,842011.5789473684,Erdős-Rényi
0.5336666666666667,3.1578947368421053,0.34534833735752934,786034.7368421053,Barabási–Albert
0.5336666666666667,3.6842105263157894,0.532596751388592,982346.8421052631,Erdős-Rényi
0.5336666666666667,3.6842105263157894,0.35570545295306355,917040.5263157894,Barabási–Albert
0.5336666666666667,4.2105263157894735,0.5374422904548131,1122682.1052631577,Erdős-Rényi
0.5336666666666667,4.2105263157894735,0.363061495876036,1048046.3157894736,Barabási–Albert
0.5336666666666667,4.7368421052631575,0.5414664881468063,1263017.3684210526,Erdős-Rényi
0.5336666666666667,4.7368421052631575,0.3670589086058872,1179052.1052631577,Barabási–Albert
0.5336666666666667,5.263157894736842,0.5428016366820809,1403352.6315789472,Erdős-Rényi
0.5336666666666667,5.263157894736842,0.3704657488017805,1310057.894736842,Barabási–Albert
0.5336666666666667,5.789473684210526,0.5447218503058465,1543687.894736842,Erdős-Rényi
0.5336666666666667,5.789473684210526,0.37327398146325397,1441063.684210526,Barabási–Albert
0.5336666666666667,6.315789473684211,0.5447293511403144,1684023.1578947369,Erdős-Rényi
0.5336666666666667,6.315789473684211,0.37537915158430124,1572069.4736842106,Barabási–Albert
0.5336666666666667,6.842105263157895,0.545423178328589,1824358.4210526315,Erdős-Rényi
0.5336666666666667,6.842105263157895,0.3757969716083258,1703075.2631578948,Barabási–Albert
0.5336666666666667,7.368421052631579,0.5456669554487936,1964693.6842105263,Erdős-Rényi
0.5336666666666667,7.368421052631579,0.37628710663650866,1834081.0526315789,Barabási–Albert
0.5336666666666667,7.894736842105263,0.5453481699839107,2105028.947368421,Erdős-Rényi
0.5336666666666667,7.894736842105263,0.37746021670396246,1965086.8421052631,Barabási–Albert
0.5336666666666667,8.421052631578947,0.5456482033626241,2245364.2105263155,Erdős-Rényi
0.5336666666666667,8.421052631578947,0.37821148924716064,2096092.6315789472,Barabási–Albert
0.5336666666666667,8.947368421052632,0.5455469420973083,2385699.473684211,Erdős-Rényi
0.5336666666666667,8.947368421052632,0.3779905267344553,2227098.4210526315,Barabási–Albert
0.5336666666666667,9.473684210526315,0.5450818903603025,2526034.736842105,Erdős-Rényi
0.5336666666666667,9.473684210526315,0.37773742421990186,2358104.2105263155,Barabási–Albert
0.5336666666666667,10.0,0.5448868686641388,2666370.0,Erdős-Rényi
0.5336666666666667,10.0,0.37794633423191426,2489110.0,Barabási–Albert
0.6224444444444445,0.0,0.0,0.0,Erdős-Rényi
0.6224444444444445,0.0,0.0,0.0,Barabási–Albert
0.6224444444444445,0.5263157894736842,0.177559113411486,163512.63157894736,Erdős-Rényi
0.6224444444444445,0.5263157894736842,0.08777369468687801,123745.26315789473,Barabási–Albert
0.6224444444444445,1.0526315789473684,0.28346433882461997,327025.2631578947,Erdős-Rényi
0.6224444444444445,1.0526315789473684,0.14979414416713455,247490.52631578947,Barabási–Albert
0.6224444444444445,1.5789473684210527,0.3483716049621146,490537.89473684214,Erdős-Rényi
0.6224444444444445,1.5789473684210527,0.19319399785637725,371235.7894736842,Barabási–Albert
0.6224444444444445,2.1052631578947367,0.3898201973773151,654050.5263157894,Erdős-Rényi
0.6224444444444445,2.1052631578947367,0.22390224399870706,494981.05263157893,Barabási–Albert
0.6224444444444445,2.631578947368421,0.41599554516953463,817563.1578947367,Erdős-Rényi
0.6224444444444445,2.631578947368421,0.24618486194048894,618726.3157894736,Barabási–Albert
0.6224444444444445,3.1578947368421053,0.4330584471182011,981075.7894736843,Erdős-Rényi
0.6224444444444445,3.1578947368421053,0.26170911379914596,742471.5789473684,Barabási–Albert
0.6224444444444445,3.6842105263157894,0.4443371508397871,1144588.4210526315,Erdős-Rényi
0.6224444444444445,3.6842105263157894,0.2739158543017064,866216.8421052631,Barabási–Albert
0.6224444444444445,4.2105263157894735,0.4523423266832757,1308101.0526315789,Erdős-Rényi
0.6224444444444445,4.2105263157894735,0.2823925211385019,989962.1052631579,Barabási–Albert
0.6224444444444445,4.7368421052631575,0.4569806292126152,1471613.6842105263,Erdős-Rényi
0.6224444444444445,4.7368421052631575,0.2875857023766991,1113707.3684210526,Barabási–Albert
0.6224444444444445,5.263157894736842,0.45994837031743885,1635126.3157894735,Erdős-Rényi
0.6224444444444445,5.263157894736842,0.2915582095646404,1237452.6315789472,Barabási–Albert
0.6224444444444445,5.789473684210526,0.4614933982245054,1798638.947368421,Erdős-Rényi
0.6224444444444445,5.789473684210526,0.295016077170418,1361197.894736842,Barabási–Albert
0.6224444444444445,6.315789473684211,0.46271976412573956,1962151.5789473685,Erdős-Rényi
0.6224444444444445,6.315789473684211,0.29719797887000454,1484943.1578947369,Barabási–Albert
0.6224444444444445,6.842105263157895,0.46423904156768836,2125664.210526316,Erdős-Rényi
0.6224444444444445,6.842105263157895,0.29859303492744005,1608688.4210526315,Barabási–Albert
0.6224444444444445,7.368421052631579,0.4657872882828946,2289176.842105263,Erdős-Rényi
0.6224444444444445,7.368421052631579,0.30075367052859014,1732433.6842105263,Barabási–Albert
0.6224444444444445,7.894736842105263,0.4659771979631382,2452689.4736842103,Erdős-Rényi
0.6224444444444445,7.894736842105263,0.3013874002619983,1856178.947368421,Barabási–Albert
0.6224444444444445,8.421052631578947,0.46634736089920625,2616202.1052631577,Erdős-Rényi
0.6224444444444445,8.421052631578947,0.3020594089725922,1979924.2105263157,Barabási–Albert
0.6224444444444445,8.947368421052632,0.4662990787771104,2779714.736842105,Erdős-Rényi
0.6224444444444445,8.947368421052632,0.3024634648428861,2103669.473684211,Barabási–Albert
0.6224444444444445,9.473684210526315,0.4668044316550468,2943227.3684210526,Erdős-Rényi
0.6224444444444445,9.473684210526315,0.30242943908538766,2227414.736842105,Barabási–Albert
0.6224444444444445,10.0,0.46651152011433206,3106740.0,Erdős-Rényi
0.6224444444444445,10.0,0.30287602715255446,2351160.0,Barabási–Albert
0.7112222222222223,0.0,0.0,0.0,Erdős-Rényi
0.7112222222222223,0.0,0.0,0.0,Barabási–Albert
0.7112222222222223,0.5263157894736842,0.1276634682523594,186934.73684210525,Erdős-Rényi
0.7112222222222223,0.5263157894736842,0.05176198054302383,108146.84210526315,Barabási–Albert
0.7112222222222223,1.0526315789473684,0.20808838435029398,373869.4736842105,Erdős-Rényi
0.7112222222222223,1.0526315789473684,0.09060779933715857,216293.6842105263,Barabási–Albert
0.7112222222222223,1.5789473684210527,0.2619827916300651,560804.2105263158,Erdős-Rényi
0.7112222222222223,1.5789473684210527,0.12055246521542351,324440.5263157895,Barabási–Albert
0.7112222222222223,2.1052631578947367,0.29795650607022994,747738.947368421,Erdős-Rényi
0.7112222222222223,2.1052631578947367,0.14467658495515356,432587.3684210526,Barabási–Albert
